#depth	age	sigma_age	air_age	sigma_air_age	accu	sigma_accu	thinning	sigma_thinning	LID	sigma_LID	Ddepth	sigma_Ddepth	accu_model	sigma_accu_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
5.885000000000000000e+02	2.808612495584106364e+04	2.292397392509776637e+02	2.334168164652592168e+04	2.960962507799083028e+02	1.520975697564686500e-02	4.800199546040021144e-04	8.325002570318590367e-01	2.688042526893381218e-02	9.120252395387184663e+01	6.621239846291220310e+00	5.433257933266554573e+01	3.758969116690832113e+00	1.466000000000128659e-02	6.395645452809068932e-01	8.409900000000000153e-01	5.358071771887751994e-02	7.316885714285710662e+01	6.381901317047125044e-01	1.266212659161812526e-02	1.460646834274073613e-04	5.910199960966559807e-02	5.715394729629121387e-03
5.890500000000000682e+02	2.812956157732960128e+04	2.290610413594137640e+02	2.335860154782544487e+04	2.968479297476961278e+02	1.565284871678869483e-02	4.943374816247057954e-04	8.321421365828924888e-01	2.691080093978221247e-02	9.182088035412878924e+01	6.652088697254292526e+00	5.468450231509177684e+01	3.774283001547684702e+00	1.509000000000067059e-02	6.393955697878176414e-01	8.407599999999999518e-01	5.365490462027396046e-02	7.366885714285710662e+01	6.378848720972423170e-01	1.302539497479733230e-02	1.502822128184145927e-04	2.308564617973667132e-02	1.822337559207676304e-03
5.896000000000000227e+02	2.817178678440118165e+04	2.288833367476651688e+02	2.340191850729949874e+04	2.942737872322616681e+02	1.445723169153558495e-02	4.568922887206827536e-04	8.318019206468939553e-01	2.694297159824515439e-02	9.192777754810205693e+01	6.646261810990003127e+00	5.472501025442466016e+01	3.766805155100819480e+00	1.394000000000085795e-02	6.392221206408724710e-01	8.405479999999999619e-01	5.372909152167040792e-02	7.375842857142859543e+01	6.375882299458516256e-01	1.202555308825644341e-02	1.388078815835651694e-04	6.055937543648724081e-02	5.994952671906599376e-03
5.901500000000000909e+02	2.821752272652073225e+04	2.286867259831809065e+02	2.341843122713507182e+04	2.949703122747673092e+02	1.396694469057080390e-02	4.417416898082299030e-04	8.314083611708693589e-01	2.697462669329265053e-02	9.255182687684977338e+01	6.676689317972056337e+00	5.508000421436884153e+01	3.781731650971486669e+00	1.346999999999856298e-02	6.390386027904122468e-01	8.402819999999999734e-01	5.380327842306686231e-02	7.426328571428570058e+01	6.372670348907303328e-01	1.161223459575164672e-02	1.340996771605172666e-04	6.487603534771050999e-03	3.867892631721489625e-04
5.907000000000000455e+02	2.826488656467477631e+04	2.284784443665332958e+02	2.357257134908308944e+04	2.886658402224765041e+02	1.363226130175511190e-02	4.315205294262799041e-04	8.310683259966770153e-01	2.700924652202114917e-02	9.050680898130528362e+01	6.514403375111329275e+00	5.381250044327589421e+01	3.679529147036463943e+00	1.314999999999902358e-02	6.388496134322443343e-01	8.400699999999999834e-01	5.387746532446330283e-02	7.262657142857139547e+01	6.369345273588378209e-01	1.132934057959890210e-02	1.309105008209128767e-04	2.418353337328309899e-02	7.751131695440126139e-03
5.912500000000000000e+02	2.831343307946402638e+04	2.282603106446901222e+02	2.361392179959685745e+04	2.792413263589905341e+02	1.446883768484382750e-02	4.584158840756126789e-04	8.306808987680039946e-01	2.704349853740425219e-02	9.064457022534521968e+01	6.509290584878971053e+00	5.387199621472211675e+01	3.672465890666374744e+00	1.395999999999880670e-02	6.386638499523309420e-01	8.398099999999999454e-01	5.395165222585976417e-02	7.274142857142859953e+01	6.365938424353773106e-01	1.201898709217443656e-02	1.389830755697236497e-04	1.016943278965186728e-02	1.786361835646069034e-03
5.918000000000000682e+02	2.835919400721792772e+04	2.280497932957353839e+02	2.371225570087575397e+04	2.677061151227419487e+02	1.399958219782507923e-02	4.439431546192519466e-04	8.303410433455677975e-01	2.708049656472509212e-02	8.955206141136339681e+01	6.416958590927217543e+00	5.318490047623697592e+01	3.614097877320828101e+00	1.351000000000092752e-02	6.384805827168897885e-01	8.395979999999999555e-01	5.402583912725620469e-02	7.186871428571430442e+01	6.362728256928283921e-01	1.162442768854411376e-02	1.345663556377994004e-04	6.472934764921502507e-03	2.717776376355759147e-04
5.923500000000000227e+02	2.840650816450258935e+04	2.278277376195699162e+02	2.386674513052662223e+04	2.716596704017112529e+02	1.296061363023218345e-02	4.113894329837374203e-04	8.299142579301626022e-01	2.711582715583420178e-02	8.727796462880772310e+01	6.240131807190637758e+00	5.178274313196834555e+01	3.506220057597570605e+00	1.251000000000058836e-02	6.382868084579818024e-01	8.392979999999999885e-01	5.410002602865264520e-02	7.004771428571430647e+01	6.359410325554537557e-01	1.075619804325369383e-02	1.246672579213136105e-04	-1.465623743709124939e-02	4.824158685079394304e-04
5.929000000000000909e+02	2.845764147366892939e+04	2.275824665683289538e+02	2.379851479485607342e+04	2.715786329996807922e+02	1.255370894806312129e-02	3.989020698881089958e-04	8.295745883793241848e-01	2.715517635776859562e-02	8.962015536645569114e+01	6.392335028805113062e+00	5.317830957084549937e+01	3.591744829593644717e+00	1.211999999999949749e-02	6.380822882261791840e-01	8.390859999999999985e-01	5.417421293004910654e-02	7.193200000000000216e+01	6.355825891080648660e-01	1.041423793322330225e-02	1.208558993045777673e-04	6.409812768886364864e+00	1.002418926901135734e+02
5.934500000000000455e+02	2.851045378730403172e+04	2.273235507044814767e+02	2.379867080565327706e+04	2.726415096075026554e+02	1.354487980232998989e-02	4.308948656480428557e-04	8.291667977525248867e-01	2.719343492735756818e-02	9.056405660463900631e+01	6.443884607703343370e+00	5.372635315454385818e+01	3.618262721004391835e+00	1.308000000000134402e-02	6.378820965928123643e-01	8.388050000000000228e-01	5.424839983144554706e-02	7.269428571428569796e+01	6.352125181123586817e-01	1.123096461164081045e-02	1.305172180774161487e-04	1.899909219682123160e-02	1.806492451634006489e-03
5.940000000000000000e+02	2.855942553808578305e+04	2.270780960729194931e+02	2.385130489941104679e+04	2.757108779042978313e+02	1.332451439892998364e-02	4.243565193735154687e-04	8.288282994011708649e-01	2.723512831371520740e-02	9.043229748621835995e+01	6.420036613730081498e+00	5.362228687490460288e+01	3.600343800978194508e+00	1.286999999999918938e-02	6.376879018853138792e-01	8.385939999999999506e-01	5.432258673284200146e-02	7.259285714285709901e+01	6.348694934157262937e-01	1.104373460961155344e-02	1.285692620069391024e-04	-4.500330761919601463e-01	5.346281196399759184e-01
5.945500000000000682e+02	2.860922753165428003e+04	2.268234039688955193e+02	2.384908284051603914e+04	2.769655354545403725e+02	1.277296929403137944e-02	4.072674239919510885e-04	8.284108308062100301e-01	2.727539463542572040e-02	9.142530529705851450e+01	6.475792194873935870e+00	5.419956479301561103e+01	3.629239376853209187e+00	1.233999999999958394e-02	6.374878712114588897e-01	8.383030000000000204e-01	5.439677363423844891e-02	7.339442857142860532e+01	6.345207838622145546e-01	1.058126610473074554e-02	1.234253032281285923e-04	1.213017019996383283e-02	3.125644658895346609e-03
5.951000000000000227e+02	2.866120618851407198e+04	2.265520803125021416e+02	2.393152191461930124e+04	2.915507899610851723e+02	1.332883747880945699e-02	4.255291036982133306e-04	8.280715282576693870e-01	2.731933085641184353e-02	9.072518980768326458e+01	6.411081195429948920e+00	5.375116120226107341e+01	3.586417064700394342e+00	1.287999999999977704e-02	6.372878578347288547e-01	8.380910000000000304e-01	5.447096053563488943e-02	7.283700000000000330e+01	6.341569710716971064e-01	1.103723082097584837e-02	1.290111060239554591e-04	1.233584714347148309e-01	3.384029613658823959e-02
5.956500000000000909e+02	2.871103752836018612e+04	2.262865472518612648e+02	2.393962837044977277e+04	2.925649148343770207e+02	1.424669843864931860e-02	4.554026609404859772e-04	8.276898324463264345e-01	2.736303988824582978e-02	9.152233303369308715e+01	6.452929820108423975e+00	5.420933340644296550e+01	3.607285705705603807e+00	1.377000000000014844e-02	6.370984000893221699e-01	8.378360000000000252e-01	5.454514743703134383e-02	7.348142857142859441e+01	6.338083231316761212e-01	1.179184744359899548e-02	1.381564595858113123e-04	1.149983575744222865e-02	3.616689520645175165e-03
5.962000000000000455e+02	2.875767992283065541e+04	2.260331730741162914e+02	2.402658613411633996e+04	2.734786373324299120e+02	1.410927598650213444e-02	4.515553580386939304e-04	8.273507085540531270e-01	2.740922764160137748e-02	9.078552823713057762e+01	6.387661487559594065e+00	5.373909135564963435e+01	3.564490812777498352e+00	1.363999999999892382e-02	6.369143444290858991e-01	8.376240000000000352e-01	5.461933433842779129e-02	7.289400000000000546e+01	6.334821101903628238e-01	1.167331948461722800e-02	1.371308742461311192e-04	9.581759813209663260e-03	1.139635486141618885e-03
5.967500000000000000e+02	2.880479591247907956e+04	2.257724458077818497e+02	2.413095109624170800e+04	2.653194210387426324e+02	1.496470211401853580e-02	4.795340596728582278e-04	8.269909314438248504e-01	2.745587148314814624e-02	8.961536645464312301e+01	6.292170969852176832e+00	5.300752844829287369e+01	3.504809981649215977e+00	1.446999999999978338e-02	6.367346727123637251e-01	8.373909999999999965e-01	5.469352123982424568e-02	7.195857142857140332e+01	6.331527048310623407e-01	1.237567294005156339e-02	1.457926517286688107e-04	9.864326305294454297e-03	2.919803977576209547e-04
5.973000000000000682e+02	2.884923794021076901e+04	2.255219594402637142e+02	2.423232649371444495e+04	2.668571569903669456e+02	1.512718935704355019e-02	4.853301993210158726e-04	8.266519827239162677e-01	2.750428537097998269e-02	8.848352084327341061e+01	6.200561001206767564e+00	5.230006349845598379e+01	3.447601699079080984e+00	1.462999999999931369e-02	6.365612129372384409e-01	8.371790000000000065e-01	5.476770814122068620e-02	7.105357142857140218e+01	6.328421077832950825e-01	1.250492107504017417e-02	1.477702531863551310e-04	6.548613705399517447e-03	3.284587812570567743e-04
5.978500000000000227e+02	2.889322062484344133e+04	2.252698390673292295e+02	2.438503056895642658e+04	2.715568054066467880e+02	1.455565854224844663e-02	4.675698882733464608e-04	8.262756036442998608e-01	2.755257693259064583e-02	8.633555353375535901e+01	6.038422264535013184e+00	5.098089961999119168e+01	3.348260417154145685e+00	1.407999999999941590e-02	6.363852884713824265e-01	8.369290000000000340e-01	5.484189504261713366e-02	6.933242857142859350e+01	6.325348297662775066e-01	1.202698554843664551e-02	1.425880225207682068e-04	-5.735311987871115347e-02	1.615299025569864877e-02
5.984000000000000909e+02	2.893895111963658928e+04	2.250032462389920056e+02	2.436759472584772084e+04	2.681110602124757634e+02	1.436666470482923091e-02	4.621053304525942515e-04	8.259368326507599001e-01	2.760320153066084942e-02	8.762502297846009469e+01	6.116460290629745167e+00	5.173499567484395811e+01	3.390726515757676474e+00	1.390000000000137480e-02	6.362047834610550234e-01	8.367170000000000440e-01	5.491608194401358806e-02	7.037185714285719484e+01	6.322154533289154887e-01	1.186595754206211904e-02	1.411568722553396544e-04	-1.189038298868745125e+00	3.674645542615716298e+00
5.989500000000000455e+02	2.898530220407712841e+04	2.247284620924945386e+02	2.436675371004448607e+04	2.693124504365760572e+02	1.430171221954007130e-02	4.606435888928760874e-04	8.255458385972979096e-01	2.765313805242363560e-02	8.859304747692306137e+01	6.171704903962384137e+00	5.229508077502623564e+01	3.418953976989203003e+00	1.384000000000105805e-02	6.360226716280413806e-01	8.364519999999999733e-01	5.499026884541002858e-02	7.115328571428570115e+01	6.318918591128831475e-01	1.180671900765743049e-02	1.409508220110129251e-04	2.873859026009073503e-02	7.048660002570896616e-03
5.995000000000000000e+02	2.903188584849546532e+04	2.244477356792356204e+02	2.440155012806463856e+04	2.746429703342975017e+02	1.392682795875515266e-02	4.491984045743705779e-04	8.252072475723147837e-01	2.770589014137695219e-02	8.887030283074503245e+01	6.178713167862515121e+00	5.243847900626144565e+01	3.418708316630854949e+00	1.347999999999959647e-02	6.358376758937639428e-01	8.362399999999999833e-01	5.506445574680648991e-02	7.137999999999999545e+01	6.315667590680121846e-01	1.149251936725749837e-02	1.377090656502341561e-04	4.639456604887268881e-03	3.298817808895065625e-04
6.000500000000000682e+02	2.907974306608406914e+04	2.241544577160223639e+02	2.461709261184314528e+04	2.848360865198700367e+02	1.355202238526742597e-02	4.377543231495859173e-04	8.248065833239001110e-01	2.775762095571244342e-02	8.577675423578524772e+01	5.951558522318404876e+00	5.055241330076682971e+01	3.281456761694498958e+00	1.312000000000048024e-02	6.356476155023855767e-01	8.359649999999999581e-01	5.513864264820293043e-02	6.889928571428569626e+01	6.312328922070459258e-01	1.117779728072143715e-02	1.344529880719110395e-04	-1.352169236825330467e-02	2.876386245763113726e-03
6.006000000000000227e+02	2.912894775160368954e+04	2.238479400128308896e+02	2.454313737216117806e+04	2.737694738005491786e+02	1.363168703304732700e-02	4.410108318151087438e-04	8.244681737343200201e-01	2.781250350922501169e-02	8.813655771045380050e+01	6.102665678659293214e+00	5.194920520711150402e+01	3.365800573628603409e+00	1.319999999999925053e-02	6.354555111569671899e-01	8.357529999999999681e-01	5.521282954959937095e-02	7.079900000000000659e+01	6.308897515223085284e-01	1.123889211305434052e-02	1.357260108429872555e-04	-1.057367231423828324e-01	3.582296001786824252e-02
6.011500000000000909e+02	2.917788495951239747e+04	2.235379421754924749e+02	2.453367992000755476e+04	2.753537329252934001e+02	1.376295768121190213e-02	4.459605212473313415e-04	8.240775737934897816e-01	2.786664778394321376e-02	8.927032798683565318e+01	6.168591199140831982e+00	5.260802779722257583e+01	3.399631255263941387e+00	1.332999999999997555e-02	6.352648702873022746e-01	8.354880000000000084e-01	5.528701645099583228e-02	7.171399999999999864e+01	6.305486039633589890e-01	1.134174477415557901e-02	1.375362210203703330e-04	-1.190930149359892831e-01	4.447050476334871161e-02
6.017000000000000455e+02	2.922637838014140289e+04	2.232257712640717955e+02	2.452528312192046724e+04	2.769092084434080334e+02	1.391484440959812885e-02	4.516026454820849410e-04	8.237393440129426869e-01	2.792359404636530346e-02	9.038427603790724163e+01	6.233081728727509763e+00	5.325464592456091850e+01	3.432601648072319378e+00	1.347999999999915412e-02	6.350761651987820722e-01	8.352760000000000185e-01	5.536120335239227280e-02	7.261314285714290406e+01	6.302106762749800639e-01	1.146220480600452542e-02	1.395967407622877420e-04	1.310209633309796819e-02	4.435620680657838505e-04
6.022500000000000000e+02	2.927436216766820144e+04	2.229117878576027465e+02	2.460160678605609428e+04	2.751378345708467918e+02	1.420086330108080892e-02	4.616291858302145733e-04	8.233607726316629627e-01	2.798018080055629173e-02	8.987937588535746158e+01	6.186117865082787937e+00	5.292672403546987425e+01	3.401780669795295253e+00	1.375999999999994242e-02	6.348903735713213869e-01	8.350229999999999597e-01	5.543539025378872720e-02	7.221171428571429374e+01	6.298764240950845972e-01	1.169243377961452258e-02	1.430379133067467921e-04	8.006584019660308721e-03	7.624320392720244964e-04
6.028000000000000682e+02	2.932140113409441983e+04	2.225992951246851987e+02	2.472650399534590906e+04	2.672252568394571313e+02	1.438363934791666611e-02	4.683251772353853979e-04	8.230227207261820999e-01	2.803915366988565805e-02	8.851835781916439316e+01	6.080842509449831290e+00	5.208455813545572255e+01	3.336059563961883523e+00	1.394000000000050928e-02	6.347076278743289945e-01	8.348109999999999697e-01	5.550957715518517466e-02	7.112228571428569524e+01	6.295488743455656122e-01	1.183806199006654306e-02	1.454910186027693155e-04	2.153275458550845886e-02	4.258864944833480777e-03
6.033500000000000227e+02	2.936786144157223680e+04	2.222858196871941914e+02	2.477294487201261290e+04	2.611459186974999511e+02	1.445289968773611454e-02	4.713446578213123473e-04	8.226492684761476104e-01	2.809793653953628415e-02	8.855604664689568040e+01	6.072102426922165286e+00	5.208360146908557908e+01	3.326832364869616754e+00	1.400999999999852190e-02	6.345264732790324436e-01	8.345630000000000548e-01	5.558376405658161518e-02	7.115657142857139661e+01	6.292254719692289555e-01	1.188966735547525647e-02	1.468246584899956738e-04	7.830939481659353330e-03	3.313667489620289366e-04
6.039000000000000909e+02	2.941412009486809984e+04	2.219691288517227576e+02	2.490064347092811659e+04	2.641593014357737843e+02	1.447057488410062251e-02	4.726979497327307234e-04	8.223113935949919462e-01	2.815891714595478157e-02	8.699107527853693966e+01	5.953835996586983370e+00	5.112065630161771423e+01	3.254363408192583851e+00	1.402999999999937110e-02	6.343458513559208090e-01	8.343509999999999538e-01	5.565795095797806957e-02	6.990300000000000580e+01	6.289035898280224135e-01	1.189931859906547158e-02	1.476671233904699142e-04	-9.072459342102753843e-03	2.577911463567917022e-04
6.044500000000000455e+02	2.946034122891212246e+04	2.216481496701610183e+02	2.479041977498281994e+04	2.626317276472221920e+02	1.472541985300695501e-02	4.818280876566558143e-04	8.219499544413900738e-01	2.822006845909288270e-02	9.011405868214669113e+01	6.156363355144987004e+00	5.297182092604100490e+01	3.367596359216972868e+00	1.428000000000123094e-02	6.341668903775948829e-01	8.341150000000000508e-01	5.573213785937451703e-02	7.241657142857140173e+01	6.285820848648498993e-01	1.210355817730940711e-02	1.509605255286969804e-04	-3.174464731703599552e-02	1.315142022357832299e-02
6.050000000000000000e+02	2.950578241173975039e+04	2.213279919381633647e+02	2.475891840122323993e+04	2.706278623580475937e+02	1.500083258284085237e-02	4.916614643981986150e-04	8.216122546534659898e-01	2.828301061222860888e-02	9.170538471077217935e+01	6.253982448766649327e+00	5.390348256940649208e+01	3.420155390240996685e+00	1.455000000000126678e-02	6.339911083587673746e-01	8.339029999999999498e-01	5.580632476077097143e-02	7.369942857142859793e+01	6.282661191176102111e-01	1.232486788006704852e-02	1.545179799145161869e-04	3.970192492880030184e-03	1.085795660975159691e-04
6.055500000000000682e+02	2.955040763655774572e+04	2.210092184660585986e+02	2.501079535726337053e+04	2.743426564581909588e+02	1.490510879673635769e-02	4.893396044779174670e-04	8.212746405304002240e-01	2.834693953920135873e-02	8.778460660746604560e+01	5.976289010635923660e+00	5.152680621451247589e+01	3.255312668863878489e+00	1.445999999999895286e-02	6.338163859750352014e-01	8.336909999999999599e-01	5.588051166216741195e-02	7.055228571428570206e+01	6.279559378161031491e-01	1.224118786910615916e-02	1.542843213238453818e-04	9.229754383877604787e-03	2.713215913068935288e-03
6.061000000000000227e+02	2.959533791668096819e+04	2.206838785431428107e+02	2.511914060226217407e+04	2.539378931853638619e+02	1.585028682120272203e-02	5.212588231130682939e-04	8.209243076728935939e-01	2.841136637753517713e-02	8.654330002563592927e+01	5.881663009066945946e+00	5.075999316493209790e+01	3.197795285938725307e+00	1.537999999999848516e-02	6.336463197232414801e-01	8.334660000000000402e-01	5.595469856356385940e-02	6.955842857142860680e+01	6.276437465583820652e-01	1.301188573511263477e-02	1.648874463992875523e-04	3.765285945648016303e-02	3.063448496358541634e-02
6.066500000000000909e+02	2.963760696293579895e+04	2.203736950411766315e+02	2.514569901016093718e+04	2.670581572865047519e+02	1.479633954734962779e-02	4.873917289654912648e-04	8.205868668307105818e-01	2.847717352499014656e-02	8.698267396969947640e+01	5.902064988611767760e+00	5.100002137442606909e+01	3.204713038124947122e+00	1.435999999999950164e-02	6.334755968572608475e-01	8.332540000000000502e-01	5.602888546496031380e-02	6.991514285714289656e+01	6.273501507033920621e-01	1.214168190972296502e-02	1.547152802920387772e-04	2.870491312326285682e-02	8.767357689948341876e-04
6.072000000000000455e+02	2.968290546474875737e+04	2.200371911202976207e+02	2.518053625198451846e+04	2.669660204260372893e+02	1.542179540250136760e-02	5.088945030432319308e-04	8.202209569316962767e-01	2.854293238064739210e-02	8.728661613160456056e+01	5.912633043901033503e+00	5.115882934403259696e+01	3.207634076138335733e+00	1.497000000000003536e-02	6.333025705332111510e-01	8.330130000000000035e-01	5.610307236635675432e-02	7.016328571428570626e+01	6.270356205429884477e-01	1.264927978264450588e-02	1.620910901001611139e-04	2.313439589322621032e-02	5.233073885420328614e-03
6.077500000000000000e+02	2.972638620115831873e+04	2.197098262652760070e+02	2.522376193224932285e+04	2.730448371861531882e+02	1.485235065855701302e-02	4.909497361958712648e-04	8.198836917641139088e-01	2.861061697158690312e-02	8.745992268163746530e+01	5.914819117973435070e+00	5.123937487217881426e+01	3.204736394629479346e+00	1.442000000000006645e-02	6.331298637846105581e-01	8.328010000000000135e-01	5.617725926775321565e-02	7.030628571428570694e+01	6.267338196196901023e-01	1.217720008931289302e-02	1.569387122741944533e-04	8.983735798827996444e-02	1.004637676352326987e-02
6.083000000000000682e+02	2.977155257733396866e+04	2.193656396712676155e+02	2.523489315897273627e+04	2.723430249943929198e+02	1.391229840896878595e-02	4.607118402075096198e-04	8.194933580764025560e-01	2.867737482723354409e-02	8.821589783152029440e+01	5.956051657668754551e+00	5.166832238631377550e+01	3.222759933155771250e+00	1.351000000000092752e-02	6.329479469141156001e-01	8.325350000000000250e-01	5.625144616914965617e-02	7.091785714285710185e+01	6.264204278079397170e-01	1.140103614172682280e-02	1.477922690877742226e-04	1.581871297293305917e-02	1.125851900545368723e-03
6.088500000000000227e+02	2.981979380674179265e+04	2.189932915172262824e+02	2.529810942705415800e+04	2.691488826628801121e+02	1.392993482579226762e-02	4.622044759277627165e-04	8.191562723633230014e-01	2.874689542292612962e-02	8.801565647192278163e+01	5.932128249402941478e+00	5.152527641438007322e+01	3.205326319989429518e+00	1.352999999999931341e-02	6.327601888669409647e-01	8.323230000000000350e-01	5.632563307054609669e-02	7.076099999999999568e+01	6.260858198280307985e-01	1.141079348616002957e-02	1.487920207448862990e-04	9.089537777058229184e-02	1.754957752649238811e-02
6.094000000000000909e+02	2.986799378518037702e+04	2.186162923947964600e+02	2.530911108659425008e+04	2.699292025611086387e+02	1.444165029479446520e-02	4.801395562193411259e-04	8.187828632025809794e-01	2.881602457273679807e-02	8.877154956286159404e+01	5.972731738532034207e+00	5.195375907302047835e+01	3.224334234411012190e+00	1.402999999999937110e-02	6.325758623140271819e-01	8.320739999999999803e-01	5.639981997194255803e-02	7.137285714285710014e+01	6.257516213628832036e-01	1.182457577774220954e-02	1.551125317690490708e-04	9.812419440655141892e-03	1.345206336197353643e-03
6.099500000000000455e+02	2.991450708175337058e+04	2.182477681800045843e+02	2.541102275130119961e+04	2.607045853033109779e+02	1.462393855155010025e-02	4.871490594143032646e-04	8.184459542427887646e-01	2.888733649982042767e-02	8.782153456842179651e+01	5.899072139610550103e+00	5.136279116142486600e+01	3.178397754224423277e+00	1.421000000000032307e-02	6.323959759560889848e-01	8.318619999999999903e-01	5.647400687333899855e-02	7.061299999999999955e+01	6.254292365899808415e-01	1.196890334261132768e-02	1.579629103989785516e-04	1.309531200469976966e-02	8.340036885993148746e-04
6.105000000000000000e+02	2.996045949562589885e+04	2.178790953702953459e+02	2.548738595667126719e+04	2.574688452120790885e+02	1.463127246157694059e-02	4.883455093641189725e-04	8.180806029538038038e-01	2.895849248854850608e-02	8.733698283389058759e+01	5.857084255189755062e+00	5.105038217590538352e+01	3.149856348555174712e+00	1.422000000000120390e-02	6.322172502363885283e-01	8.316210000000000546e-01	5.654819377473545988e-02	7.022728571428569921e+01	6.251108543897643255e-01	1.196956019734824947e-02	1.589477870842513933e-04	2.983872520682480031e-02	9.666216978903255808e-04
6.110500000000000682e+02	3.000640938776328039e+04	2.175060535097951515e+02	2.552089945274285128e+04	2.573534075886185519e+02	1.481348545954863129e-02	4.954051407048093263e-04	8.177438694361861549e-01	2.903156907539349019e-02	8.764907827598739232e+01	5.868666345589628186e+00	5.121350339939704099e+01	3.153134128615056486e+00	1.439999999999863611e-02	6.320396557963037232e-01	8.314089999999999536e-01	5.662238067613190040e-02	7.048214285714290384e+01	6.247926038861808529e-01	1.211363691952797861e-02	1.618678168834370606e-04	-3.154563484412112317e-02	4.397373594498366761e-03
6.116000000000000227e+02	3.005181276279042140e+04	2.171331298738504643e+02	2.548919934574099898e+04	2.595598557836809732e+02	1.512936752195591025e-02	5.069697419882274961e-04	8.173619845277847462e-01	2.910387444415308417e-02	8.922316965729977767e+01	5.964791952256919494e+00	5.212944846779168984e+01	3.202147550253502395e+00	1.471000000000100179e-02	6.318649886378462366e-01	8.311509999999999732e-01	5.669656757752834092e-02	7.175185714285710503e+01	6.244782513779507660e-01	1.236616986239609528e-02	1.662888836130367750e-04	1.985713251797924239e-02	3.589345204654210541e-03
6.121500000000000909e+02	3.009628894305643553e+04	2.167634154347440756e+02	2.553955908419238767e+04	2.649606238647988903e+02	1.468423899515729908e-02	4.930184428984730116e-04	8.170264122512764793e-01	2.917867762244471044e-02	8.921874653539578048e+01	5.955540563367160090e+00	5.210326427063262145e+01	3.192585206464547909e+00	1.428000000000123094e-02	6.316895296534283943e-01	8.309400000000000119e-01	5.677075447892480226e-02	7.175214285714289986e+01	6.241704280429937191e-01	1.199741110285365737e-02	1.623634040866464177e-04	5.687665493138340661e-03	5.796329934933139392e-04
6.127000000000000455e+02	3.014213216667233064e+04	2.163780743654182572e+02	2.571537814408724444e+04	2.536013373001283639e+02	1.387936396035933419e-02	4.669472035138183736e-04	8.166034290520335359e-01	2.925122902354292467e-02	8.687097570087671272e+01	5.789959103366523863e+00	5.068072739246133551e+01	3.096198774293506872e+00	1.350000000000033638e-02	6.315062672092968121e-01	8.306400000000000450e-01	5.684494138032124277e-02	6.986785714285710469e+01	6.238532549989004306e-01	1.133393620309064431e-02	1.543767271098610500e-04	8.814237670634897381e-03	1.710394127938628939e-03
6.132500000000000000e+02	3.019065899708187499e+04	2.159653961050655084e+02	2.582883095048609539e+04	2.669908555627706619e+02	1.286908289702332411e-02	4.339053945677874601e-04	8.162670577442835418e-01	2.932764755280230229e-02	8.571639416259014865e+01	5.703891123112872386e+00	4.997072710793122496e+01	3.042530307436082548e+00	1.252000000000117776e-02	6.313104250779268956e-01	8.304280000000000550e-01	5.691912828171769717e-02	6.894328571428569319e+01	6.235176352300281222e-01	1.050460843222050973e-02	1.440152001742885720e-04	2.418937851748430637e-02	7.469472111924845914e-04
6.138000000000000682e+02	3.024301696963733775e+04	2.155150139829323166e+02	2.587017140903806649e+04	2.666340018495858999e+02	1.316414341191043252e-02	4.449145345108537937e-04	8.158482171740949473e-01	2.940196945828814010e-02	8.594915948044246079e+01	5.709672317962581012e+00	5.008661974080882828e+01	3.042325843445012890e+00	1.281000000000153197e-02	6.311094470707919735e-01	8.301319999999999810e-01	5.699331518311413769e-02	6.913485714285710060e+01	6.231556525171704219e-01	1.073994293323123420e-02	1.482138503163818260e-04	-1.567918725603979074e-02	6.378180326895739865e-04
6.143500000000000227e+02	3.029422767004973502e+04	2.150689944874334572e+02	2.580639259297636090e+04	2.652272034551508000e+02	1.318173454650052243e-02	4.465626904954798698e-04	8.155120295461864011e-01	2.948003977757596844e-02	8.804511828345016511e+01	5.839354917218032348e+00	5.131057765407115312e+01	3.110064390972229198e+00	1.283000000000006184e-02	6.309108637561210431e-01	8.299199999999999910e-01	5.706750208451058515e-02	7.082514285714289315e+01	6.228017384228921038e-01	1.074986309295571964e-02	1.493398568061280146e-04	1.342305560923021460e-02	2.561737114693526181e-04
6.149000000000000909e+02	3.034539111234142911e+04	2.146180978734344080e+02	2.588089127860442022e+04	2.645323480184483174e+02	1.309660252861009205e-02	4.447393813487724779e-04	8.151012583749396301e-01	2.955623686693244906e-02	8.768365695063499743e+01	5.806035560634055237e+00	5.107242766073261464e+01	3.086021002984614903e+00	1.275000000000121522e-02	6.307117527201839824e-01	8.296320000000000361e-01	5.714168898590703954e-02	7.053871428571430613e+01	6.224482857612246844e-01	1.067505720150650241e-02	1.492986191356275518e-04	1.682788283526483186e-02	3.083803753710450801e-03
6.154500000000000455e+02	3.039691308450681754e+04	2.141588415139333961e+02	2.594031646059489503e+04	2.572722139066617615e+02	1.380224216497265462e-02	4.698426964208461676e-04	8.147662354442248844e-01	2.963595862155691402e-02	8.756582830100018100e+01	5.789001492630246659e+00	5.097930316138422313e+01	3.072013319220622929e+00	1.344000000000001790e-02	6.305170882976653957e-01	8.294209999999999638e-01	5.721587588730348006e-02	7.044828571428570285e+01	6.220924918892790645e-01	1.124560088944431824e-02	1.583458977994788605e-04	3.382298000605887811e-02	1.553281958922432884e-03
